id,name,genre,director,actor,poster,description,rating,year
120738,Lost in Space,"Action, Adventure, Family",Stephen Hopkins,"William Hurt, Mimi Rogers, Heather Graham, Lacey Chabert",https://m.media-amazon.com/images/M/MV5BMTkwNzEyNTgyN15BMl5BanBnXkFtZTcwODk4NTU0Mg@@._V1_SX300.jpg,"In the year 2058, the Earth will soon be uninhabitable after the irreversible effects of pollution and global warming! Professor John Robinson, lead scientist of the Jupiter 2 Mission, will lead his family to the habitable planet Alpha Prime to prep it for colonization. The Jupiter 2 is equipped with a hyperdrive that allows faster-than-light travel, which will eventually be employed to evacuate the citizens of Earth. However hypergates must be constructed on Earth and Alpha Prime to provide stable points of departure and arrival. Dr. Zachary Smith is bribed by a terrorist organization to sabotage the mission, and ends up an unwilling stowaway as the ship blasts off.",0,1998
120747,The Very Thought of You,"Comedy, Romance",Nick Hamm,"Monica Potter, Rufus Sewell, Tom Hollander, Joseph Fiennes",https://m.media-amazon.com/images/M/MV5BMTM3ODgwMjg4Nl5BMl5BanBnXkFtZTcwODYwOTMyMQ@@._V1_SX300.jpg,"Laurence recounts to his neighbour how his life long friendship with Frank and Daniel has been overturned in just three days by their each independently meeting, and falling for, Martha, who has no idea of their connection. Slowly the tale unfolds, the narrative moving backwards and forwards gradually filling in the gaps until we see the whole picture.",0,1998
120751,Mighty Joe Young,"Action, Adventure, Family",Ron Underwood,"Charlize Theron, Bill Paxton, Rade Serbedzija, Peter Firth",https://m.media-amazon.com/images/M/MV5BMTI1MTM5MDk1Ml5BMl5BanBnXkFtZTcwMjI3MDIyMQ@@._V1_SX300.jpg,"The baby gorilla left in her care grows up to become a hugely tall and broad specimen by the name of Joe, living in the mountains as a mostly unseen legend among people who live there. Along comes an eco-minded emissary from a California sanctuary, who talks the jungle girl into providing safe haven for Joe at the L.A. facility. The transition is not without discomfort, but everything is aggravated via a conspiracy of poachers to get Joe into their own greedy hands!",0,1998
120741,Jane Austen's Mafia!,"Comedy, Crime",Jim Abrahams,"Jay Mohr, Billy Burke, Christina Applegate, Pamela Gidley",https://m.media-amazon.com/images/M/MV5BMTQ4MzA4NjcxNl5BMl5BanBnXkFtZTYwODY1NDI5._V1_SX300.jpg,"Young Vincenzo Cortino, son of a Sicilian postman, delivers a package for his father and accidentally sees something he should not see. In a donkey's, well, he is smuggled out of town, where he tries to reach a ship headed for America. There, Vincenzo works his way up to the top of the Mafia. One day, his youngest son makes a mistake and has to leave town. A little later, he ends up as a casino boss in Las Vegas. But the heads of the other families want old Don Cortino out of the way. So, they shoot him 47 times and send a *very* attractive woman to distract his son from his casino work. Will he fall for her or will he return to Diane, who, by the way, had run for President successfully in the meantime?",0,1998
120735,"Lock, Stock and Two Smoking Barrels","Comedy, Crime",Guy Ritchie,"Jason Flemyng, Dexter Fletcher, Nick Moran, Jason Statham",https://m.media-amazon.com/images/M/MV5BMTU4MTM1MjUxMF5BMl5BanBnXkFtZTYwOTEzODY4._V1_SX300.jpg,"Four Jack-the-lads find themselves heavily - seriously heavily - in debt to an East End hard man and his enforcers after a crooked card game. Overhearing their neighbours in the next flat plotting to hold up a group of out-of-their-depth drug growers, our heros decide to stitch up the robbers in turn. In a way the confusion really starts when a pair of antique double-barrelled shotguns go missing in a completely different scam.",0,1998
120757,The Mod Squad,"Action, Crime, Thriller",Scott Silver,"Claire Danes, Giovanni Ribisi, Omar Epps, Dennis Farina",https://m.media-amazon.com/images/M/MV5BMTQyMzgyNTc5Ml5BMl5BanBnXkFtZTcwNzE0ODI1NA@@._V1_SX300.jpg,"Three minor delinquints (Danes, Ribisi, and Epps) are recruited by a cop (Farina) working undercover to bust a cop/drug ring. When the officer who recruited them is killed, they go above and beyond the call of duty to solve the murder; and bust the drug ring. Suffering the jibes, and ridicule of fellow officers; they struggle to save their names, and that of their deceased benefactor.",0,1999
120749,Mercury Rising,"Action, Crime, Drama",Harold Becker,"Bruce Willis, Alec Baldwin, Miko Hughes, Chi McBride",https://m.media-amazon.com/images/M/MV5BMTQ4NzczMzU1OF5BMl5BanBnXkFtZTcwNzI3MTAzMQ@@._V1_SX300.jpg,Bruce Willis is an outcast FBI agent who protects a 9 year old autistic boy who is the target for assassins after cracking a top secret government code.,0,1998
3532608,The Fluffy Movie: Unity Through Laughter,Comedy,"Manny Rodriguez, Jay Lavender","Gabriel Iglesias, Jacqueline Obradors, Gina Brillon, Alfred Robles",https://m.media-amazon.com/images/M/MV5BMjMxOTUzODE5NF5BMl5BanBnXkFtZTgwMDA0MDIxMjE@._V1_SX300.jpg,"A comedy concert film that captures the on-stage performance and inspirational success story of Gabriel ""Fluffy"" Iglesias.",0,2014
108346,To Be the Best,Action,Joseph Merhi,"Michael Worth, Martin Kove, Phillip Troy Linger, Brittney Powell",https://m.media-amazon.com/images/M/MV5BMjE2MzQ0NTAyNF5BMl5BanBnXkFtZTcwOTQzODcxMQ@@._V1_SX300.jpg,A member of the U.S. kickboxing team recruits his father and his fellow teammates to help stop a ruthless gambler from rigging the World Kickboxing Championship in Las Vegas.,0,1993
120742,Major League: Back to the Minors,"Comedy, Sport",John Warren,"Scott Bakula, Corbin Bernsen, Dennis Haysbert, Takaaki Ishibashi",https://m.media-amazon.com/images/M/MV5BMTIwODgwNDk0M15BMl5BanBnXkFtZTcwMjYyMTcxMQ@@._V1_SX300.jpg,"Aging minor league pitcher Gus Cantrell is planning to retire, but then Roger recruits Gus to be the manager of the South Carolina Buzz, the Twins AAA minor league team. Gus's mission is to make a real team out of a bunch of players who include ballet dancer turned ballplayer Lance ""Lance the Dance"" Pere, Frank ""Pops"" Morgan, Rube Baker, Taka Tanaka, Pedro Cerrano, Hog Ellis, home run hitter Billy ""Downtown"" Anderson, and Carlton ""Doc"" Windgate, who throws the slowest fastball in professional baseball. Gus ends up clashing with Leonard Huff, the snobby, arrogant manager of the twins. One night in Minnestoa, Gus and his girlfriend Maggie Reynolds are having dinner with Roger and Huff at an expensive-looking restaurant, where Huff challenges Gus to a game between the Buzz and the Twins, then Huff starts a fight with Gus, who accepts the challenge. The game is scheduled to take place at the Hubert H. Humphrey Metrodome in Minnesota. The Twins take a 3-0 lead in the 6th inning, but Billy hits a home run that ties the game at 3-3 in the 8th inning, but in the top of the 9th inning, with two outs, while the Twins are up to bat, and Doc is one strike away from striking out bullying home run hitter Carlos Liston, Huff has the stadium's lights turned off so the game can end with a tie rather than give the Buzz a chance to win in the bottom of the 9th, and the media says that the Twins were still outplayed by the Buzz. Huff now wants to bring Billy up to the Twins, even though Billy is not yet ready to go up to the Twins. Billy jumps on the opportunity and turns his back on Gus. Without Billy, the Buzz start losing again. With the Twins, Billy starts hitting poorly, proving Huff wrong about Billy. Gus manages to get the Buzz back on track, and Billy is sent back down to the Buzz, where Gus teaches Billy how to hit for a higher batting average. Gus leads the Buzz to a division title in their league, then Gus issues a challenge for Huff to bring the Twins to Buzz stadium for another game. The way Gus has issued the challenge, if the Twins win, he'll give his salary for the year to Huff, and if Gus and the Buzz beat the Twins, Gus can take over as the manager of the Twins. Huff accepts the challenge and takes the Twins to South Carolina to play against the Buzz. This time, the Buzz are determined to complete the game and beat the Twins.",0,1998
120765,My Giant,"Comedy, Drama, Sport",Michael Lehmann,"Billy Crystal, Kathleen Quinlan, Gheorghe Muresan, Joanna Pacula",https://m.media-amazon.com/images/M/MV5BMTk1MDI1MTM2MV5BMl5BanBnXkFtZTcwMTEyMjgyMQ@@._V1_SX300.jpg,"A down-on-his-luck movie agent (Billy Crystal) goes to a movie site in Romania to be with his only client, his former paperboy. But once he gets there, the kid tells him he is getting a big time agent and that he is fired. Despondent, the agent roams the countryside until he loses control of his car and overturns into a pond where he seemingly is going to drown until a pair of gigantic hands pulls him free of the car. Later he awakens in a monastery and discovers that a 7-1/2' man (NBA player Gheorge Muresan) rescued him. Money dances in front of the agent as he figures ways to get him back to America and into the movies. The giant is only interested in getting to Gallup to see his childhood girl friend. First the agent gets him a small role in the Romanian-filmed movie which earns his plane fare. Then he takes him to Las Vegas where he convinces Steven Seagal (in a cameo as himself) to include the giant in a new action film.",0,1998
120775,One Man's Hero,"Action, Drama, History",Lance Hool,"Tom Berenger, Joaquim de Almeida, Daniela Romo, Mark Moses",https://m.media-amazon.com/images/M/MV5BMTg3ODc4MzU3Ml5BMl5BanBnXkFtZTcwMjUwOTc2NA@@._V1_SX300.jpg,"""One Man's Hero"" tells the little-known story of the ""St. Patrick's Battalion"" or ""San Patricios,"" a group of mostly Irish and other immigrants of the Catholic faith who deserted to Mexico after encountering religious and ethnic prejudice in the U.S. Army during the Mexican-American War. The plot centers around the personal story of John Riley, an Irishman who had been a sergeant in the American Army who is commissioned as a captain in the Mexican army and commands the battalion, as he leads his men in battle and struggles with authorities on both sides of the border.",0,1999
120777,The Opposite of Sex,Comedy,Don Roos,"Christina Ricci, Martin Donovan, Lisa Kudrow, Lyle Lovett",https://m.media-amazon.com/images/M/MV5BMTk4NzMwNzExM15BMl5BanBnXkFtZTcwODA1NDQyMQ@@._V1_SX300.jpg,"A 16 year old Louisiana girl moves in with her homosexual half-brother and immediately starts coming on to his sexual partner, finally forcing him into an affair in which she becomes pregnant. The whole affair blows into a scandal exposing her school teacher brother and the true parent of the child is called into question as it is revealed that there have been a series of lovers.",0,1998
120755,Mission: Impossible II,"Action, Adventure, Thriller",John Woo,"Tom Cruise, Dougray Scott, Thandie Newton, Ving Rhames",https://m.media-amazon.com/images/M/MV5BODI4Mzk0NDU0NF5BMl5BanBnXkFtZTcwNTczODQwNA@@._V1_SX300.jpg,"IMF agent Ethan Hunt has been sent on a mission to retrieve and destroy the supply of a genetically created disease called 'Chimera'. His mission is made impossible due to the fact that he is not the only person after samples of the disease. He must also contest with a gang of international terrorists headed by a turned bad former IMF agent who has already managed to steal the cure called 'Bellerophon' and now need 'Chimera' to complete their grand plan of infecting the whole world. In order to infiltrate and locate the terrorist group he relies on the help of an international thief Nyah of whom he quickly develops a love interest. Time is not only running out for Agent Hunt to find and destroy 'Chimera' before the terrorists get their hands on it, but he must also find 'Bellerophon' so as to save his love interest who has already become infected by the disease from a terrible and rapid death.",0,2000
120769,The Newton Boys,"Action, Crime, Drama",Richard Linklater,"Matthew McConaughey, Skeet Ulrich, Ethan Hawke, Gail Cronauer",https://m.media-amazon.com/images/M/MV5BMTcwNTg1MjgzMl5BMl5BanBnXkFtZTcwNDMzMzYyMQ@@._V1_SX300.jpg,"Four Newton brothers are a poor farmer family in the 1920s. The oldest of them, Willis, one day realizes that there's no future in the fields and offers his brothers to become a bank robbers. Soon the family agrees. They become very famous robbers, and five years later execute the greatest train robbery in American history.",0,1998
120783,The Parent Trap,"Adventure, Comedy, Drama",Nancy Meyers,"Lindsay Lohan, Dennis Quaid, Natasha Richardson, Elaine Hendrix",https://m.media-amazon.com/images/M/MV5BMTgwOTY0NTA3NV5BMl5BanBnXkFtZTcwMTQ2ODgyMQ@@._V1_SX300.jpg,"Hallie Parker and Annie James. They look exactly alike and are sisters. It would be awesome for you to be a twin, but what is it like being a twin without even knowing it? That's what it's like for these girls. Hallie is a cool, laid-back gal from California. Annie James is a proper rose from London. Annie has never met her father, and Hallie has never met her mother. When they get thrown into the Isolation Cabin, they uncover the mystery behind the ripped picture. They realize that they are twin sisters seperated at birth by their divorced parents, and they decide to switch places to meet the parent that they've never met. They also decide to get them back together. But then something awful happens that will wreck everything: their father is engaged to a beautiful, selfish witch who's only after their dad's money.",0,1998
120784,Payback,"Action, Crime, Drama",Brian Helgeland,"Mel Gibson, Gregg Henry, Maria Bello, David Paymer",https://m.media-amazon.com/images/M/MV5BMjEzNTcxNzU0Ml5BMl5BanBnXkFtZTgwNjIwODQxMTE@._V1_SX300.jpg,"Porter is bad, but his neighbours are worse. Street-wise and tough, an ex-marine, he is betrayed by a one-time partner, and shot in the back by his junkie wife. He survives and returns, looking to recover his share from the robbery of an Asian crime gang. The money has passed into the hands of ""the Outfit"", a slick gangster organisation that runs the city. He has to make his way through a world populated by heroin dealers, prostitutes, sado-masochists, gunmen and crooked cops, a place where torture is a way of life. His only friend is a former employer, a prostitute, and her loyalty is in question, given she now works for the Outfit. He makes good early progress, but then falls into the hands of Fairfax, the crime boss.",0,1999
